wellName,DEPTH,CGR,CPERM,CPHI,DT,DTSM,Facies,GR,MSFL,NPHI,PEF,Perm_Buckles_UpAs,PHIE,RHOB,RT,SWE,ZONE_NAME,net_gross
A-18-00,928.752,15.2143,-9999,-9999,122.37,323.9897,5,22.8117,0.198096,0.28973,2.032534,-9999,0.3392549,2.15382,0.169323,1,Ghar,net
A-18-00,928.905,15.2498,-9999,-9999,118.554,312.4243,5,23.0356,0.215921,0.28513,2.05815,-9999,0.3292045,2.17817,0.184563,1,Ghar,net
A-18-00,929.057,16.5929,-9999,-9999,111.576,297.4365,5,25.1821,0.276424,0.269589,2.105566,-9999,0.3023104,2.22024,0.236533,1,Ghar,net
A-18-00,929.21,18.7574,-9999,-9999,104.205,277.3247,4,27.538,0.357889,0.250548,2.17686,-9999,0.2719279,2.26906,0.305949,1,Ghar,net
A-18-00,929.362,20.1942,-9999,-9999,100.837,254.0869,4,28.8493,0.385,0.239465,2.25238,-9999,0.2622113,2.3005,0.328,0.9773701,Ghar,net
A-18-00,929.514,20.9119,-9999,0.365800018,102.445,239.2948,4,29.323,0.346246,0.240311,2.290253,-9999,0.2650563,2.29601,0.295047,0.9999999,Ghar,net
A-18-00,929.667,21.2029,-9999,-9999,107.696,245.0611,5,29.2244,0.290627,0.249174,2.263258,-9999,0.2832354,2.25943,0.246729,1,Ghar,net
A-18-00,929.819,21.2381,-9999,-9999,113.974,270.0923,5,28.599,0.247195,0.262918,2.192256,-9999,0.3048427,2.21086,0.208549,1,Ghar,net
A-18-00,929.972,20.8478,-9999,-9999,118.883,301.002,5,27.2295,0.219498,0.278036,2.124149,-9999,0.3254445,2.16817,0.184499,1,Ghar,net
A-18-00,930.124,19.9048,5772.439941,0.347799988,121.639,324.9967,5,25.8807,0.203124,0.290989,2.083632,-9999,0.3449129,2.1393,0.170447,1,Ghar,net
A-18-00,930.276,19.0927,-9999,-9999,122.703,337.4716,5,25.5148,0.195293,0.301474,2.065922,-9999,0.3549586,2.12471,0.164941,1,Ghar,net
A-18-00,930.429,19.1211,-9999,-9999,122.703,341.6314,5,25.7838,0.19482,0.307497,2.062371,-9999,0.3569695,2.12175,0.166533,1,Ghar,net
A-18-00,930.581,19.4803,-9999,0.365,121.825,341.9105,5,25.9535,0.203579,0.307451,2.071139,-9999,0.3530506,2.12756,0.175315,1,Ghar,net
A-18-00,930.734,20.3312,-9999,-9999,120.46,338.469,5,27.9743,0.228211,0.300472,2.086808,-9999,0.3440656,2.14079,0.198113,0.9882028,Ghar,net
A-18-00,930.886,24.3244,2020.27002,0.332700005,119.147,333.5832,5,31.3,0.25323,0.291058,2.100091,-9999,0.3304556,2.16098,0.221166,0.9815759,Ghar,net
A-18-00,931.038,29.3798,-9999,-9999,118.373,331.6102,5,32.4231,0.264165,0.283898,2.110115,-9999,0.3146666,2.18439,0.230788,0.9871289,Ghar,net
A-18-00,931.191,31.3041,-9999,-9999,118.649,334.1617,5,32.5174,0.271666,0.282109,2.121379,-9999,0.2946759,2.20298,0.238251,0.9936518,Ghar,net
A-18-00,931.343,32.1286,-9999,-9999,119.769,340.7515,5,34.3105,0.265294,0.288737,2.134612,-9999,0.293583,2.21006,0.232402,1,Ghar,net
A-18-00,931.496,34.2815,-9999,-9999,121.291,348.3872,4,36.3913,0.250427,0.301172,2.146732,-9999,0.2967258,2.2035,0.218701,1,Ghar,net
A-18-00,931.648,36.2207,-9999,0.360600014,123.164,355.8323,5,36.846,0.240473,0.309833,2.147936,-9999,0.3007634,2.18687,0.210201,1,Ghar,net
A-18-00,931.8,36.8022,-9999,-9999,125.362,363.6364,5,36.4659,0.228844,0.30764,2.130176,-9999,0.3123691,2.1658,0.199736,1,Ghar,net
A-18-00,931.953,36.9744,-9999,-9999,127.871,372.9007,5,34.3345,0.216796,0.298362,2.090832,-9999,0.3300774,2.14479,0.189459,1,Ghar,net
A-18-00,932.105,36.1961,-9999,-9999,130.059,381.0027,5,30.3454,0.207809,0.292829,2.040022,-9999,0.3476006,2.1268,0.181983,0.9995652,Ghar,net
A-18-00,932.258,34.3169,-9999,-9999,131.136,384.4511,5,27.4003,0.203372,0.292945,1.990311,-9999,0.3598776,2.11383,0.178163,0.9992494,Ghar,net
A-18-00,932.41,32.7078,-9999,0.381300011,130.918,382.9291,5,26.2608,0.200619,0.293567,1.950823,-9999,0.3660966,2.10787,0.175945,0.9903722,Ghar,net
A-18-00,932.562,31.9233,-9999,-9999,129.708,377.0728,5,25.7275,0.196181,0.290743,1.930538,-9999,0.366133,2.10781,0.171534,0.9934027,Ghar,net
A-18-00,932.715,31.382,-9999,-9999,128.062,369.904,5,25.278,0.193876,0.288519,1.931877,-9999,0.3640675,2.11082,0.168439,1,Ghar,net
A-18-00,932.867,30.8585,-9999,-9999,126.538,362.3159,5,26.1016,0.198478,0.290469,1.948433,-9999,0.3593444,2.11787,0.170139,0.9999999,Ghar,net
A-18-00,933.02,31.3039,-9999,-9999,125.409,353.5819,5,29.2222,0.209864,0.296893,1.983846,-9999,0.3511795,2.13016,0.177016,0.9999999,Ghar,net
A-18-00,933.172,33.0911,-9999,0.334500008,123.726,347.429,5,34.8578,0.225203,0.305589,2.047251,-9999,0.3322375,2.14633,0.187611,1,Ghar,net
A-18-00,933.324,35.7366,-9999,-9999,120.651,337.4504,5,41.2005,0.248381,0.310052,2.141797,-9999,0.3112335,2.16807,0.203854,0.9999993,Ghar,net
A-18-00,933.477,38.1974,-9999,-9999,117.49,309.8603,4,44.3692,0.305426,0.309524,2.272486,-9999,0.2849081,2.19711,0.250842,0.985069,Ghar,net
A-18-00,933.629,39.0427,-9999,0.089899998,114.289,269.643,4,44.7516,0.366721,0.302055,2.422283,-9999,0.2646588,2.23371,0.301713,0.9681623,Ghar,net
A-18-00,933.782,38.6523,-9999,-9999,108.566,236.6173,4,44.5031,0.418045,0.284116,2.552023,-9999,0.2446416,2.27856,0.335599,0.9704709,Ghar,gross
A-18-00,933.934,37.8697,45.06000137,0.205100002,99.7761,219.6458,4,43.4966,0.554338,0.258146,2.635692,-9999,0.2157883,2.32919,0.442615,0.9492738,Ghar,gross
A-18-00,934.086,36.202,66.12999725,0.194500008,90.9792,208.5786,3,43.0956,0.661028,0.233006,2.676611,-9999,0.195531,2.37341,0.539167,0.9425285,Ghar,gross
A-18-00,934.239,35.3483,-9999,-9999,85.4369,196.559,3,45.0246,0.617376,0.219437,2.684368,-9999,0.1928903,2.39743,0.513809,0.965466,Ghar,gross
A-18-00,934.391,36.3711,-9999,-9999,83.7338,186.625,3,45.8563,0.591637,0.215963,2.654916,-9999,0.1886376,2.40133,0.500713,0.9981455,Ghar,gross
A-18-00,934.544,36.1183,-9999,-9999,84.3576,180.5027,3,44.3017,0.608157,0.220213,2.597319,-9999,0.1907062,2.39249,0.520116,0.9979925,Ghar,gross
A-18-00,934.696,34.1404,-9999,-9999,87.0139,183.7213,3,42.601,0.548591,0.235022,2.540973,-9999,0.2064852,2.37035,0.473101,0.9977065,Ghar,gross
A-18-00,934.848,32.4062,-9999,-9999,93.5746,198.2447,3,41.9526,0.441159,0.257928,2.500051,-9999,0.2330566,2.33127,0.38177,0.9981643,Ghar,gross
A-18-00,935.001,31.688,-9999,-9999,102.666,218.1106,4,42.062,0.372599,0.281817,2.470167,-9999,0.2601219,2.28296,0.323228,0.99826,Ghar,net
A-18-00,935.153,31.426,-9999,-9999,109.944,238.3931,4,41.3674,0.332502,0.29916,2.44635,-9999,0.2813167,2.23906,0.288862,0.9685937,Ghar,net
A-18-00,935.306,30.3311,-9999,-9999,114.339,258.6364,4,39.5346,0.313916,0.306292,2.424082,-9999,0.2958576,2.2087,0.27358,0.9661664,Ghar,net
A-18-00,935.458,28.3294,-9999,-9999,116.814,276.5134,5,37.824,0.310911,0.302298,2.399501,-9999,0.3025555,2.19447,0.271939,0.962083,Ghar,net
A-18-00,935.61,26.5029,-9999,-9999,118.065,289.6333,5,36.8581,0.315682,0.291343,2.370308,-9999,0.3019699,2.19249,0.275042,0.9632744,Ghar,net
A-18-00,935.763,25.1348,-9999,-9999,118.858,293.6095,5,36.272,0.318444,0.280724,2.339743,-9999,0.3036457,2.1947,0.275099,0.9639505,Ghar,net
A-18-00,935.915,24.0748,-9999,-9999,119.684,285.7989,5,36.4062,0.311624,0.280963,2.315715,-9999,0.3049382,2.19405,0.267828,0.9681816,Ghar,net
A-18-00,936.068,23.6576,-9999,-9999,117.478,266.0084,5,36.6091,0.307357,0.290718,2.321239,-9999,0.3025707,2.19638,0.265237,0.9985786,Ghar,net
A-18-00,936.22,23.2262,-9999,-9999,105.413,240.6203,4,36.2968,0.336606,0.292568,2.401564,-9999,0.2847972,2.21952,0.292429,1,Ghar,net
A-18-00,936.372,22.4261,-9999,-9999,87.5364,224.903,4,34.9944,0.467856,0.268685,2.603364,-9999,0.2477203,2.27855,0.409327,0.9462669,Ghar,gross
A-18-00,936.525,20.7422,-9999,-9999,76.8818,210.6498,4,31.9723,0.809301,0.227456,2.937159,-9999,0.2206501,2.36253,0.721012,1,Ghar,gross
A-18-00,936.677,17.7899,-9999,0.170900002,73.187,185.1697,3,29.1004,1.28174,0.198353,3.358328,-9999,0.1308571,2.43858,1.17246,0.9934908,Ghar,gross
A-18-00,936.83,15.5682,-9999,0.160499992,72.4489,160.9017,1,28.6545,1.40371,0.198595,3.78272,-9999,0.1645703,2.48142,1.29804,0.7668478,Ghar,gross
A-18-00,936.982,15.4596,-9999,-9999,74.6699,149.2757,1,29.8546,1.16834,0.216341,4.089194,-9999,0.1722348,2.49412,1.06653,0.8024625,Ghar,gross
A-18-00,937.134,16.4904,-9999,-9999,79.2471,146.2003,1,31.5694,0.959999,0.232045,4.162107,-9999,0.1823485,2.49541,0.859216,0.8464654,Ghar,gross
A-18-00,937.287,18.3148,-9999,-9999,83.4313,147.2366,1,34.5951,0.854046,0.236932,4.004668,-9999,0.1855496,2.49316,0.755018,0.8743744,Ghar,gross
A-18-00,937.439,21.935,-9999,-9999,85.325,152.6445,1,38.6113,0.801909,0.232156,3.77762,-9999,0.1843274,2.48593,0.703871,0.8955648,Ghar,gross
A-18-00,937.592,26.2372,-9999,-9999,85.2206,160.573,1,41.3555,0.818285,0.221101,3.643035,-9999,0.1745369,2.47983,0.721448,0.9043843,Ghar,gross
A-18-00,937.744,28.99,-9999,-9999,83.8587,164.4364,1,42.8702,0.839289,0.20926,3.594047,-9999,0.1656116,2.48887,0.749281,0.9154654,Ghar,gross
A-18-00,937.896,30.8412,-9999,-9999,81.6892,162.2923,1,42.8232,0.825474,0.198558,3.499223,-9999,0.1435256,2.51448,0.740774,1,Ghar,gross
A-18-00,938.049,31.1046,-9999,-9999,80.523,162.7642,1,40.9077,0.833462,0.193027,3.279348,-9999,0.148015,2.53008,0.755398,0.9973952,Ghar,gross
A-18-00,938.201,29.7009,-9999,-9999,83.9333,171.2241,1,40.5514,0.768626,0.202202,3.00694,-9999,0.1639552,2.50282,0.705364,0.9458253,Ghar,gross
A-18-00,938.354,29.6189,-9999,-9999,93.9507,196.0054,1,42.0996,0.560744,0.230989,2.83735,-9999,0.197605,2.42916,0.512119,0.9559541,Ghar,gross
A-18-00,938.506,30.6089,-9999,-9999,106.777,246.0521,2,43.9333,0.418126,0.261294,2.91052,-9999,0.2353763,2.34213,0.376346,0.9638734,Ghar,gross
A-18-00,938.658,31.6672,-9999,0.328899994,116.492,303.4464,4,45.6598,0.400258,0.273402,3.188891,-9999,0.2542318,2.28163,0.354754,0.94917,Ghar,net
A-18-00,938.811,32.6862,-9999,-9999,122.335,343.1161,4,46.4185,0.415163,0.271011,3.407146,-9999,0.2544359,2.26054,0.36406,0.940573,Ghar,net
A-18-00,938.963,33.154,-9999,-9999,125.729,361.1432,4,46.888,0.375862,0.274885,3.331877,-9999,0.2589359,2.26066,0.329276,0.956759,Ghar,net
A-18-00,939.116,33.6428,-9999,-9999,127.542,372.8166,4,47.5581,0.32291,0.287334,3.000211,-9999,0.2690758,2.25443,0.282997,0.9766021,Ghar,net
A-18-00,939.268,34.1227,-9999,0.088400002,127.317,378.9209,4,46.4045,0.312117,0.293978,2.656381,-9999,0.275617,2.23729,0.27356,0.9774565,Ghar,net
A-18-00,939.42,32.8655,-9999,-9999,123.801,369.7908,4,43.0938,0.339034,0.286292,2.473443,-9999,0.2759004,2.22805,0.297799,0.9638451,Ghar,net
A-18-00,939.573,30.3535,-9999,-9999,116.354,342.8772,4,40.4322,0.397545,0.266882,2.440859,-9999,0.2566992,2.24911,0.351243,0.9551213,Ghar,net
A-18-00,939.725,28.6871,-9999,0.105,107.219,301.5859,4,38.8948,0.51589,0.241842,2.513877,-9999,0.2223241,2.30038,0.464361,0.9396529,Ghar,gross
A-18-00,939.878,28.1218,-9999,-9999,98.59,253.6499,3,39.407,0.655209,0.209478,2.657188,-9999,0.2030649,2.36479,0.598211,0.9116344,Ghar,gross
A-18-00,940.03,29.7344,-9999,-9999,90.3001,205.1553,3,41.6605,0.837383,0.171204,2.820525,-9999,0.1708513,2.42632,0.77354,0.9103972,Ghar,gross
A-18-00,940.182,32.5353,-9999,-9999,83.1584,170.3169,3,43.4616,1.16799,0.141557,2.921212,-9999,0.1398582,2.46892,1.12024,0.8839251,Ghar,gross
A-18-00,940.335,34.3941,-9999,0.347400017,78.8645,160.3779,3,44.3797,1.1824,0.137319,2.903607,-9999,0.1358859,2.47527,1.14718,0.890933,Ghar,gross
A-18-00,940.487,35.2891,-9999,-9999,78.8827,161.583,3,44.1214,0.846016,0.157296,2.801571,-9999,0.1575429,2.44495,0.795293,0.9396625,Ghar,gross
A-18-00,940.64,35.2588,-9999,-9999,83.5575,168.549,3,43.162,0.652066,0.183917,2.697035,-9999,0.1796533,2.39918,0.599629,0.9969031,Ghar,gross
A-18-00,940.792,34.7253,-9999,-9999,90.9295,183.813,3,42.5913,0.553296,0.206114,2.632475,-9999,0.202504,2.36137,0.502018,0.9593595,Ghar,gross
A-18-00,940.944,34.4413,-9999,-9999,99.2714,204.8102,4,42.3958,0.46687,0.22771,2.578179,-9999,0.2188016,2.33287,0.420481,0.9981123,Ghar,gross
A-18-00,941.097,34.1135,-9999,0.362299995,106.785,229.3447,4,41.6181,0.404771,0.250808,2.500891,-9999,0.2384067,2.30384,0.364848,0.9699069,Ghar,gross
A-18-00,941.249,33.291,-9999,-9999,112.493,255.7946,4,40.8257,0.369809,0.270885,2.417181,-9999,0.2552148,2.27408,0.334654,0.9658857,Ghar,net
A-18-00,941.402,32.709,-9999,-9999,116.185,278.236,4,40.5856,0.355985,0.284695,2.352778,-9999,0.2658009,2.2523,0.325863,0.9581329,Ghar,net
A-18-00,941.554,32.7295,-9999,-9999,117.933,293.9839,4,40.8324,0.339063,0.290682,2.308637,-9999,0.2713651,2.24288,0.313899,0.958504,Ghar,net
A-18-00,941.706,33.1159,-9999,0.373800011,118.26,301.4013,4,40.7668,0.320244,0.287833,2.272424,-9999,0.2735739,2.24137,0.298179,0.9676855,Ghar,net
A-18-00,941.859,33.1888,-9999,-9999,117.568,301.692,4,40.0279,0.312474,0.278756,2.243091,-9999,0.2727835,2.23875,0.291514,0.9747736,Ghar,net
A-18-00,942.011,32.6356,-9999,-9999,116.07,297.0166,4,37.8482,0.308904,0.26943,2.223701,-9999,0.2720169,2.23018,0.287081,0.9991027,Ghar,net
A-18-00,942.164,30.5131,-9999,-9999,114.455,290.1525,4,34.6365,0.306767,0.266771,2.20813,-9999,0.2850323,2.21805,0.282667,0.9748304,Ghar,net
A-18-00,942.316,27.6424,-9999,-9999,113.506,285.3588,5,32.6971,0.304687,0.269275,2.187223,-9999,0.2973826,2.20895,0.276577,0.9708426,Ghar,net
A-18-00,942.468,26.1363,-9999,0.364500008,113.56,281.4381,5,32.3101,0.303065,0.272971,2.162957,-9999,0.2991995,2.20733,0.26913,0.9735812,Ghar,net
A-18-00,942.621,25.9023,-9999,-9999,114.098,275.6976,5,32.587,0.308194,0.276973,2.149646,-9999,0.3014537,2.21196,0.268742,0.9725239,Ghar,net
A-18-00,942.773,26.0204,-9999,-9999,114.103,267.5891,5,32.375,0.318219,0.281607,2.172666,-9999,0.2943721,2.21951,0.276712,0.9701287,Ghar,net
A-18-00,942.926,25.7526,-9999,0.368899994,112.053,255.1113,4,31.7908,0.331327,0.280495,2.250476,-9999,0.2853197,2.23303,0.291097,1,Ghar,net
A-18-00,943.078,25.4561,-9999,-9999,105.578,237.114,4,31.3566,0.401102,0.257855,2.385185,-9999,0.2664223,2.26669,0.357858,0.9483117,Ghar,net
A-18-00,943.23,25.3239,-9999,-9999,94.5919,216.0571,4,30.9355,0.653148,0.209871,2.551601,-9999,0.2141695,2.32681,0.590831,0.900121,Ghar,gross
A-18-00,943.383,25.0264,-9999,-9999,84.9217,196.7567,3,30.3883,1.0199,0.158853,2.671182,-9999,0.1733658,2.3915,0.925078,0.8633653,Ghar,gross
A-18-00,943.535,24.6146,-9999,-9999,83.3925,181.3336,3,30.2174,0.923118,0.139094,2.664555,-9999,0.1571221,2.4174,0.824849,0.9526212,Ghar,gross
A-18-00,943.688,24.6679,-9999,-9999,90.8522,177.6661,3,30.7696,0.538824,0.16234,2.526603,-9999,0.2032426,2.38054,0.465442,0.9999983,Ghar,gross
A-18-00,943.84,25.3068,-9999,-9999,102.472,192.2504,4,31.7869,0.327977,0.208521,2.340503,-9999,0.2525961,2.30042,0.274557,1,Ghar,net
A-18-00,943.992,26.2211,-9999,-9999,111.787,224.4784,5,32.7589,0.254838,0.250827,2.19387,-9999,0.2905582,2.21987,0.209431,1,Ghar,net
A-18-00,944.145,26.8924,-9999,-9999,116.887,266.1476,5,32.8422,0.232095,0.280968,2.105813,-9999,0.325806,2.16759,0.189301,1,Ghar,net
A-18-00,944.297,26.835,4983.580078,0.373499985,118.952,295.7267,5,32.9527,0.223577,0.301286,2.059702,-9999,0.341885,2.14379,0.183676,1,Ghar,net
A-18-00,944.45,26.9131,-9999,-9999,119.465,307.689,5,33.6562,0.217772,0.310144,2.038499,-9999,0.3479125,2.13512,0.18275,0.9999998,Ghar,net
A-18-00,944.602,27.3307,5088.879883,0.364399986,119.447,308.1638,5,33.794,0.21252,0.307014,2.037143,-9999,0.3501383,2.13178,0.182676,0.9940434,Ghar,net
A-18-00,944.754,27.3595,-9999,-9999,-9999,304.0313,5,34.2496,0.210174,0.30035,2.052314,-9999,0.3509632,2.13031,0.183952,0.9999902,Ghar,net
A-18-00,944.907,28.1959,-9999,-9999,-9999,300.0808,5,35.984,0.211697,0.299722,2.072636,-9999,0.3504469,2.13123,0.187237,0.990425,Ghar,net
A-18-00,945.059,29.824,-9999,-9999,-9999,295.6311,5,35.628,0.21548,0.297173,2.088659,-9999,0.348044,2.13478,0.191883,0.9887685,Ghar,net
A-18-00,945.212,29.1478,-9999,-9999,-9999,289.8424,5,32.6848,0.218697,0.288852,2.093389,-9999,0.3444473,2.13996,0.195649,0.9908212,Ghar,net
A-18-00,945.364,26.7573,-9999,-9999,-9999,283.9213,5,30.4229,0.220305,0.281278,2.086187,-9999,0.3413094,2.14468,0.197525,0.9888691,Ghar,net
A-18-00,945.516,25.3691,-9999,-9999,-9999,278.7534,5,29.5856,0.219577,0.281431,2.070509,-9999,0.3396842,2.14706,0.197105,0.9893005,Ghar,net
A-18-00,945.669,25.193,-9999,-9999,-9999,276.9895,5,29.5357,0.216212,0.285805,2.055432,-9999,0.3402866,2.14609,0.194042,0.9999999,Ghar,net
A-18-00,945.821,25.7393,-9999,-9999,-9999,279.3448,5,29.711,0.21339,0.290151,2.049949,-9999,0.3434911,2.14145,0.191339,0.990541,Ghar,net
A-18-00,945.974,26.3841,-9999,-9999,-9999,283.3332,5,29.8357,0.212322,0.295624,2.052989,-9999,0.3480332,2.13477,0.190396,0.9893387,Ghar,net
A-18-00,946.126,26.9546,-9999,-9999,-9999,285.859,5,30.6366,0.210486,0.299687,2.053175,-9999,0.3514577,2.1297,0.189037,0.9883328,Ghar,net
A-18-00,946.278,27.897,-9999,-9999,-9999,286.5069,5,31.6663,0.207013,0.296888,2.0412,-9999,0.3513524,2.12983,0.186561,0.9901271,Ghar,net
A-18-00,946.431,28.707,-9999,-9999,-9999,286.4803,5,31.5798,0.203103,0.287228,2.021985,-9999,0.3478269,2.13494,0.183642,0.994288,Ghar,net
A-18-00,946.583,28.1667,-9999,-9999,116.855,286.7685,5,29.4927,0.202194,0.279092,2.0103,-9999,0.343005,2.14217,0.183189,1,Ghar,net
A-18-00,946.736,25.5878,-9999,-9999,116.763,287.4204,5,28.233,0.206732,0.277466,2.019827,-9999,0.3388903,2.14832,0.187572,1,Ghar,net
A-18-00,946.888,24.012,-9999,-9999,116.641,288.2716,5,30.0538,0.214646,0.281508,2.040682,-9999,0.3359799,2.1527,0.194879,0.9941707,Ghar,net
A-18-00,947.04,25.2292,-9999,0.401899986,116.747,289.8185,5,32.5742,0.220781,0.286034,2.054901,-9999,0.3330891,2.15703,0.200223,0.9930909,Ghar,net
A-18-00,947.193,26.8466,-9999,-9999,117.176,293.5832,5,33.4678,0.223436,0.285757,2.055466,-9999,0.3302154,2.16129,0.201329,0.993818,Ghar,net
A-18-00,947.345,26.9071,-9999,-9999,117.777,299.557,5,32.5538,0.225602,0.278454,2.054268,-9999,0.3284944,2.16363,0.2007,0.9999986,Ghar,net
A-18-00,947.498,25.8103,-9999,-9999,118.285,306.1962,5,32.0075,0.229237,0.265947,2.061833,-9999,0.3289618,2.16303,0.200796,0.9950956,Ghar,net
A-18-00,947.65,25.374,-9999,-9999,118.625,312.5437,5,32.0974,0.233784,0.255679,2.076625,-9999,0.3294854,2.16204,0.202234,0.9999922,Ghar,net
A-18-00,947.802,25.5712,-9999,-9999,118.866,316.8395,5,32.8855,0.238243,0.254712,2.090973,-9999,0.3286658,2.16332,0.20484,0.9918234,Ghar,net
A-18-00,947.955,26.5571,-9999,0.358199997,118.916,319.3344,5,33.6627,0.242156,0.261329,2.096664,-9999,0.3252776,2.16848,0.207769,0.9928299,Ghar,net
A-18-00,948.107,27.2514,-9999,0.343800011,118.658,319.2544,5,32.1405,0.245514,0.270382,2.092264,-9999,0.3186448,2.17825,0.2107,0.999994,Ghar,net
A-18-00,948.26,25.5828,-9999,0.355099983,118.118,315.1698,5,28.6296,0.247732,0.278303,2.085101,-9999,0.3139597,2.18924,0.212698,1,Ghar,net
A-18-00,948.412,22.0792,-9999,-9999,117.613,307.873,5,26.3154,0.244324,0.283708,2.080177,-9999,0.3177299,2.19389,0.209444,1,Ghar,net
A-18-00,948.564,19.7215,-9999,-9999,117.66,299.2167,5,26.8236,0.231495,0.285754,2.074067,-9999,0.3215803,2.18769,0.198405,1,Ghar,net
A-18-00,948.717,19.6862,-9999,-9999,118.315,295.3134,5,27.4912,0.213948,0.284968,2.062023,-9999,0.3264222,2.17447,0.183516,1,Ghar,net
A-18-00,948.869,19.7443,-9999,-9999,119.13,298.78,5,26.5443,0.204045,0.284241,2.049552,-9999,0.3306539,2.16046,0.174933,1,Ghar,net
A-18-00,949.022,18.6013,-9999,-9999,119.513,304.924,5,24.6374,0.201863,0.285698,2.043441,-9999,0.3395256,2.14756,0.17332,1,Ghar,net
A-18-00,949.174,16.9603,-9999,0.380699997,119.133,309.9029,5,23.7519,0.198344,0.288951,2.043487,-9999,0.3471491,2.13623,0.170665,1,Ghar,net
A-18-00,949.326,16.4531,-9999,0.353499985,118.4,311.9129,5,24.6154,0.195912,0.290352,2.049093,-9999,0.3516381,2.12954,0.168493,1,Ghar,net
A-18-00,949.479,17.6368,-9999,-9999,117.766,311.48,5,26.1718,0.206812,0.286135,2.066235,-9999,0.3498123,2.1322,0.17682,1,Ghar,net
A-18-00,949.631,19.3199,-9999,-9999,117.343,307.5354,5,26.6661,0.232385,0.280706,2.104985,-9999,0.3398555,2.14694,0.196519,0.9899893,Ghar,net
A-18-00,949.784,19.8618,-9999,0.324300003,116.383,297.9791,5,25.5215,0.256547,0.275011,2.162905,-9999,0.3210022,2.17501,0.215265,0.9908001,Ghar,net
A-18-00,949.936,18.8607,-9999,-9999,113.342,283.4166,5,23.2941,0.27379,0.263516,2.224987,-9999,0.3026428,2.2176,0.228544,0.9999999,Ghar,net
A-18-00,950.088,17.0778,-9999,-9999,108.122,264.273,5,21.4725,0.313573,0.24545,2.279148,-9999,0.2812624,2.26485,0.261652,0.9999996,Ghar,net
A-18-00,950.241,15.776,-9999,-9999,103.491,241.998,4,20.3501,0.365217,0.234493,2.316762,-9999,0.2660367,2.29456,0.305861,0.9859511,Ghar,net
A-18-00,950.393,15.1444,-9999,0.399500008,102.42,224.0526,4,19.972,0.356853,0.240541,2.322227,-9999,0.2691662,2.29339,0.295016,0.9892442,Ghar,net
A-18-00,950.546,15.9156,-9999,-9999,105.14,215.0163,4,22.077,0.319281,0.253684,2.29222,-9999,0.2819892,2.2727,0.260363,0.9999999,Ghar,net
A-18-00,950.698,20.4755,-9999,0.415299988,109.33,215.0951,5,27.3901,0.296117,0.2621,2.250364,-9999,0.2923391,2.24853,0.243428,0.9967851,Ghar,net
A-18-00,950.85,27.8393,-9999,-9999,112.921,226.5484,5,32.4848,0.26756,0.269873,2.214278,-9999,0.3013485,2.21933,0.223512,1,Ghar,net
A-18-00,951.003,32.9882,-9999,-9999,115.863,245.2726,5,34.3682,0.232082,0.283763,2.175755,-9999,0.3176785,2.17968,0.196382,1,Ghar,net
A-18-00,951.155,34.3819,-9999,-9999,118.25,264.5125,5,34.1013,0.211094,0.298832,2.124352,-9999,0.3434459,2.14143,0.180818,1,Ghar,net
A-18-00,951.308,34.1209,-9999,-9999,119.299,279.3581,5,33.4637,0.204038,0.305724,2.07878,-9999,0.3572701,2.12099,0.177412,0.9922772,Ghar,net
A-18-00,951.46,33.7706,-9999,-9999,118.909,284.6518,5,32.7954,0.200137,0.302663,2.056473,-9999,0.3587854,2.11867,0.177675,0.9999999,Ghar,net
A-18-00,951.612,33.4636,-9999,-9999,118.117,281.2134,5,32.1491,0.196089,0.298793,2.04705,-9999,0.355105,2.12413,0.178143,1,Ghar,net
A-18-00,951.765,33.2117,-9999,-9999,117.683,274.282,5,31.2864,0.191243,0.300011,2.042061,-9999,0.3511187,2.13022,0.176113,0.9999999,Ghar,net
A-18-00,951.917,32.7124,-9999,-9999,117.804,268.3745,5,29.5744,0.187522,0.304807,2.041377,-9999,0.3480932,2.13479,0.173233,1,Ghar,net
A-18-00,952.07,31.5746,-9999,-9999,118.332,266.3025,5,27.6917,0.186004,0.307916,2.040053,-9999,0.3450755,2.13934,0.170618,1,Ghar,net
A-18-00,952.222,30.4624,-9999,-9999,118.893,268.5022,5,26.5355,0.187331,0.308216,2.034669,-9999,0.3406914,2.14591,0.168646,1,Ghar,net
A-18-00,952.374,29.9229,-9999,-9999,119.439,271.3262,5,25.8172,0.192994,0.308298,2.048608,-9999,0.3389319,2.15426,0.170409,1,Ghar,net
A-18-00,952.527,29.6728,-9999,-9999,119.736,273.7798,5,25.6631,0.198088,0.308192,2.132781,-9999,0.3372003,2.16637,0.172953,1,Ghar,net
A-18-00,952.679,30.1112,951.8400269,0.3575,118.853,276.7142,5,27.603,0.20689,0.303507,2.328802,-9999,0.3173356,2.19496,0.178931,1,Ghar,net
A-18-00,952.832,32.6911,-9999,-9999,115.574,275.273,2,32.1708,0.250933,0.293044,2.611611,-9999,0.2855589,2.25365,0.215153,1,Ghar,net
A-18-00,952.984,36.4259,-9999,-9999,109.043,261.6126,2,38.8098,0.35816,0.278936,2.875233,-9999,0.2382075,2.33287,0.305286,0.9999996,Ghar,gross
A-18-00,953.136,38.8286,3.910000086,0.184099998,99.9472,235.2131,3,45.3243,0.511977,0.264155,3.029038,-9999,0.1981149,2.4047,0.433405,0.9747756,Ghar,gross
